segment_type,segment_id,year,buffer_size,sensor_type,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndbi_mean,ndbi_std,ndvi_category,ndwi_category,ndbi_category
100m,31,2016,300,L8,0.408919561269566,0.15386990789179592,-0.38525311404009416,0.11809250547121972,-0.022112148785549214,0.08063269165047188,decent - lower,very low - upper,low - upper
100m,31,2017,100,L8,0.36376654178515067,0.0752096839943539,-0.4055178125568917,0.07172684754609004,-0.050833417711225105,0.049701888395112304,decent - lower,very low - lower,low - lower
100m,31,2017,200,L8,0.4082117934743706,0.1161507262862903,-0.4445420326492002,0.10417453501404232,-0.07284823327916225,0.06466076246158546,decent - lower,very low - lower,low - lower
100m,31,2017,300,L8,0.42870241200635173,0.13595534529397635,-0.456693281407005,0.12517541517377026,-0.06551321389695783,0.08787917001436023,decent - lower,very low - lower,low - lower
100m,31,2018,100,L8,0.2620695950581427,0.04554123533400219,-0.3485733596752407,0.04415598197313056,0.08407320577158367,0.05107655380271788,low - upper,very low - upper,decent - lower
100m,31,2018,200,L8,0.29288498600833884,0.09407160959843797,-0.3750475057908084,0.08138745432971366,0.06687249488553203,0.06343229370179282,low - upper,very low - upper,decent - lower
100m,31,2018,300,L8,0.3221892293800553,0.10317388538271259,-0.3997625862756254,0.08794520286887386,0.05260376404159853,0.06971040141748135,low - upper,very low - upper,decent - lower
100m,31,2019,100,L8,0.3101371760177201,0.0832909219473251,-0.2994098867786502,0.07835960403948543,-0.09460174916583321,0.04687934453877213,low - upper,very low - upper,low - lower
100m,31,2019,200,L8,0.3455124954145867,0.1182185305864477,-0.34135339742632514,0.11191941589267117,-0.07473682949407054,0.07011177994024283,low - upper,very low - upper,low - lower
100m,31,2019,300,L8,0.38709194753895815,0.13222665929461663,-0.38715987862112805,0.11620628907108159,-0.0751147303267753,0.08370266338885188,decent - lower,very low - upper,low - lower
100m,31,2020,100,L8,0.24140450982439424,0.049772270958837274,-0.33062923104444697,0.04930878547606296,0.09759067544969073,0.047238325857329906,low - lower,very low - upper,decent - lower
100m,31,2020,200,L8,0.2739847856319789,0.10153973801975205,-0.3558332497440941,0.08351822214288367,0.08079439466603788,0.062029564766682775,low - upper,very low - upper,decent - lower
100m,31,2020,300,L8,0.30785467843163894,0.11358338824383729,-0.3838131557090798,0.09189999908162667,0.0640781655935672,0.07073526111088885,low - upper,very low - upper,decent - lower
100m,31,2021,100,L8,0.31890972633494885,0.05218121010081805,-0.37767530672051597,0.04667096104439723,0.017214937660457445,0.04550406235344431,low - upper,very low - upper,low - upper
100m,31,2021,200,L8,0.3556925720241697,0.10230474236176666,-0.4053219034268814,0.07852563641244965,-0.008107288712736355,0.06940667452500066,decent - lower,very low - lower,low - upper
100m,31,2021,300,L8,0.3805068373046949,0.11000575805706629,-0.42323780311005743,0.08194859529041477,-0.02319977663723605,0.07475293484037174,decent - lower,very low - lower,low - upper
100m,31,2022,100,L8,0.3075378177580545,0.05979820617241103,-0.384148255446678,0.05776135897840988,0.038097765202746485,0.05122298403105073,low - upper,very low - upper,low - upper
100m,31,2022,200,L8,0.33733515221150534,0.09817073906651987,-0.40924575420468234,0.08607516911896242,0.024714917204386722,0.056065725031390005,low - upper,very low - lower,low - upper
100m,31,2022,300,L8,0.36272642353529644,0.10910860561134278,-0.4308120574933878,0.09199684945359034,0.01152996283980117,0.06496545344773644,decent - lower,very low - lower,low - upper
100m,32,2014,100,L8,0.34372593627921416,0.10868936824533054,-0.4094842661123441,0.09076809087283365,0.028673918779376743,0.06401767606552831,low - upper,very low - lower,low - upper
100m,32,2014,200,L8,0.3740976843522341,0.11343981639986093,-0.4327575546324728,0.09102217677445133,0.0044580823188879815,0.06986304173861481,decent - lower,very low - lower,low - upper
100m,32,2014,300,L8,0.37942305828418876,0.109058119410513,-0.43803665312495044,0.08729145384422009,0.009000140393127817,0.07804863372250215,decent - lower,very low - lower,low - upper
100m,32,2015,100,L8,0.004037975046051932,0.0030631782698364363,-0.004833426002740679,0.003914245924780185,-0.16294885862403402,0.008326375566147237,very low - lower,low - upper,very low - upper
100m,32,2015,200,L8,0.005184552108449712,0.005286194186495936,-0.006533185592040437,0.0065215206925533275,-0.16674184043354023,0.016408949914327845,very low - lower,low - upper,very low - upper
100m,32,2015,300,L8,0.005547221853085164,0.00667853821117916,-0.007353776558777989,0.008401892958451692,-0.1673739277957927,0.020907103025812772,very low - lower,low - upper,very low - upper
100m,32,2016,100,L8,0.3354683991230453,0.12160245867242545,-0.31498416439767896,0.111931639309465,-0.007317610135085687,0.08006673236907384,low - upper,very low - upper,low - upper
100m,32,2016,200,L8,0.38402472268877386,0.144348264282871,-0.36268089567771433,0.12148590607821846,-0.025711283610205762,0.08044574487857829,decent - lower,very low - upper,low - upper
100m,32,2016,300,L8,0.40525492294944243,0.15921367822659402,-0.3855127336651217,0.12147186474011262,-0.012950470467374006,0.09355462410822864,decent - lower,very low - upper,low - upper
100m,32,2017,100,L8,0.39653709689189115,0.1517163362273679,-0.425695233536246,0.12680993322362472,-0.0719477253769624,0.07056294968532853,decent - lower,very low - lower,low - lower
100m,32,2017,200,L8,0.4200474102410574,0.15920484940318025,-0.441323986720227,0.14326827629598926,-0.06866961199105405,0.0944773314524821,decent - lower,very low - lower,low - lower
100m,32,2017,300,L8,0.42945604039224383,0.17687805365246934,-0.45170821453302284,0.1683858967777719,-0.05290018154133021,0.10149729027267881,decent - lower,very low - lower,low - lower
100m,32,2018,100,L8,0.27999921150723794,0.10199405629457765,-0.3633587801649861,0.08941676244938254,0.07331494144265871,0.061785180306255495,low - upper,very low - upper,decent - lower
100m,32,2018,200,L8,0.3136561373354607,0.1113638949894275,-0.39217442806313274,0.09566902531595359,0.05542080271758923,0.06773243709510028,low - upper,very low - upper,decent - lower
100m,32,2018,300,L8,0.325774427573047,0.10838587001160993,-0.4033909228709985,0.09198844357117224,0.052308912600634236,0.07988592067572005,low - upper,very low - lower,decent - lower
100m,32,2019,100,L8,0.3013887513818951,0.10997943921827374,-0.30183865783418046,0.1152719835837128,-0.05594656888067972,0.06360167962263169,low - upper,very low - upper,low - lower
100m,32,2019,200,L8,0.34589764544820933,0.12192335072514703,-0.35841652372282845,0.12625015557945737,-0.06010662258437922,0.07820393922457933,low - upper,very low - upper,low - lower
100m,32,2019,300,L8,0.3719470630824504,0.12840252418854642,-0.3902248160707609,0.11607886135840598,-0.054522071184120495,0.10036631773848896,decent - lower,very low - upper,low - lower
100m,32,2020,100,L8,0.25573984522160476,0.11685262351322963,-0.33745173516484805,0.09626258392292251,0.08365632187395013,0.06405711079866248,low - upper,very low - upper,decent - lower
100m,32,2020,200,L8,0.29929882127176677,0.12579461541405593,-0.3740229463396226,0.10066309928833272,0.06685175602878156,0.07266386425529542,low - upper,very low - upper,decent - lower
100m,32,2020,300,L8,0.3142235154602479,0.11810255039845677,-0.39010966887220705,0.09555667816920847,0.06370409684048912,0.08000485214400277,low - upper,very low - upper,decent - lower
100m,32,2021,100,L8,0.3333587793532724,0.11679950902158728,-0.386520121893981,0.09162132560745234,0.0016106046860245296,0.0749487603827361,low - upper,very low - upper,low - upper
100m,32,2021,200,L8,0.3771767444988602,0.1261650332582945,-0.4203335679343771,0.09449337044703762,-0.023255682077696755,0.08605022231399874,decent - lower,very low - lower,low - upper
100m,32,2021,300,L8,0.3830252534137731,0.11257207874098345,-0.42670518193217083,0.08355224222585626,-0.01731148192452946,0.084583591511848,decent - lower,very low - lower,low - upper
100m,32,2022,100,L8,0.31282475061479087,0.10512352827696866,-0.38657313577900976,0.09428223192001446,0.037917777120329205,0.05104948649488074,low - upper,very low - upper,low - upper
100m,32,2022,200,L8,0.3548070791775453,0.1144997295825783,-0.4222358983777368,0.09783650079595674,0.017489502949965388,0.06147392991702752,decent - lower,very low - lower,low - upper
100m,32,2022,300,L8,0.3641688706743139,0.11320976037374296,-0.43307846099394565,0.09482630189878873,0.01643710191652385,0.07489706222095516,decent - lower,very low - lower,low - upper
100m,33,2014,100,L8,0.37679901824029605,0.1337294071523149,-0.4350106875389835,0.10791886954448537,0.010058770040263402,0.08193302225597587,decent - lower,very low - lower,low - upper
100m,33,2014,200,L8,0.3722107235913954,0.1150315476156722,-0.43283257484849763,0.09073601015772897,0.026392789454458016,0.08581221423525388,decent - lower,very low - lower,low - upper
100m,33,2014,300,L8,0.36811585212640285,0.11020728177327309,-0.43024587492386684,0.08814680743759126,0.023594435908034568,0.08610718188680647,decent - lower,very low - lower,low - upper
100m,33,2015,100,L8,0.0031263736694453425,0.0020877847886310004,-0.004123242081779227,0.0031115452246375775,-0.16943462113722346,0.01055836449397571,very low - lower,low - upper,very low - upper
100m,33,2015,200,L8,0.0034537655323740625,0.0034405303096640416,-0.004494183987525667,0.004247848392679177,-0.1704409135748753,0.013058066022714282,very low - lower,low - upper,very low - upper
100m,33,2015,300,L8,0.004388841323684555,0.005821033916323393,-0.005982928160594272,0.007209796413224024,-0.17087519380675484,0.01856459245604022,very low - lower,low - upper,very low - upper
100m,33,2016,100,L8,0.3713933771818713,0.15689527880591955,-0.3459533362934079,0.139141696139434,-0.02726683500030901,0.10522286136886648,decent - lower,very low - upper,low - upper
100m,33,2016,200,L8,0.3707807130688644,0.15102759250569087,-0.3617846256470794,0.12093984764895013,0.0063923555636105035,0.10546387895584115,decent - lower,very low - upper,low - upper
100m,33,2016,300,L8,0.3882951885827492,0.16484013196911534,-0.3792953710160464,0.12322114388534393,0.004770761387683048,0.10483944637232914,decent - lower,very low - upper,low - upper
100m,33,2017,100,L8,0.4314867309788927,0.17965046843097537,-0.43296525585412277,0.1570028651052124,-0.04618764174559179,0.12004654118319302,decent - lower,very low - lower,low - upper
100m,33,2017,200,L8,0.424629332896487,0.20398811335411085,-0.43770103632309676,0.19572573491977638,-0.039436992205149846,0.11925941422515773,decent - lower,very low - lower,low - upper
100m,33,2017,300,L8,0.3936388186227614,0.2093684261741964,-0.40906601551264377,0.20268299966089268,-0.0369094157747437,0.11189021163365645,decent - lower,very low - lower,low - upper
100m,33,2018,100,L8,0.3227344053336167,0.12546674796139343,-0.3997590187877232,0.10865700942171866,0.0592287209141013,0.07237098831903004,low - upper,very low - upper,decent - lower
100m,33,2018,200,L8,0.3161765109966342,0.11381302841119723,-0.3962795566599243,0.09685164290553805,0.0703414830815409,0.07869855409544983,low - upper,very low - upper,decent - lower
100m,33,2018,300,L8,0.32006096534428097,0.11012581516332909,-0.3998372642729679,0.09353745700197807,0.060041693476705106,0.09109121950662807,low - upper,very low - upper,decent - lower
100m,33,2019,100,L8,0.33911648151175283,0.13533369791586666,-0.36507307612045126,0.14345199281570964,-0.01645984552133527,0.08181972789877935,low - upper,very low - upper,low - upper
100m,33,2019,200,L8,0.33782087237490277,0.1193442221951692,-0.3732165795527896,0.12186307491860647,-0.015226098320760753,0.10016960429722503,low - upper,very low - upper,low - upper
100m,33,2019,300,L8,0.34950802364687905,0.11897993927364521,-0.38578666502305947,0.11143580037584434,-0.025185475475080904,0.10863440781189358,low - upper,very low - upper,low - upper
100m,33,2020,100,L8,0.3051750888759544,0.1481649513726312,-0.3768188970837408,0.12006466366995883,0.06643793410920881,0.0796666335957088,low - upper,very low - upper,decent - lower
100m,33,2020,200,L8,0.30256992716100367,0.12727577579381805,-0.3793410109467873,0.10081010053509394,0.07999647093298647,0.08269118557835275,low - upper,very low - upper,decent - lower
100m,33,2020,300,L8,0.3087808215152995,0.11957681166842615,-0.38652045183548184,0.09670523472399215,0.07101976354067491,0.08984614000199387,low - upper,very low - upper,decent - lower
100m,33,2021,100,L8,0.378032889654886,0.14779520812933675,-0.420111130946483,0.1130141856983198,-0.02056307614741173,0.09854587054186317,decent - lower,very low - lower,low - upper
100m,33,2021,200,L8,0.375869438009926,0.12679746051121105,-0.42182586386238197,0.09388786982819516,-0.004892627823197766,0.09844490022492666,decent - lower,very low - lower,low - upper
100m,33,2021,300,L8,0.37471327962800444,0.11331337332082018,-0.4227307034873287,0.08381290853061554,-0.0041708025365378276,0.09261055948060587,decent - lower,very low - lower,low - upper
100m,33,2022,100,L8,0.35050455460635643,0.13218038868262091,-0.41916544631133434,0.11494421308529183,0.03185234656681404,0.06397105135952588,decent - lower,very low - lower,low - upper
100m,33,2022,200,L8,0.3523113518636503,0.11654567691259911,-0.42293536840403323,0.09756640216917793,0.03665557576586298,0.07506261890139321,decent - lower,very low - lower,low - upper
100m,33,2022,300,L8,0.3543186524593718,0.11375397217645361,-0.42624865782983434,0.09412877141377124,0.030743641492875045,0.08353116158469402,decent - lower,very low - lower,low - upper
100m,34,2014,100,L8,0.37708822665051794,0.13235758610726078,-0.43840330645642456,0.10347785637453727,0.03978851110024185,0.09989362771942423,decent - lower,very low - lower,low - upper
100m,34,2014,200,L8,0.36859315245480706,0.1168845639971555,-0.43074952183009796,0.09231683031598484,0.047102049588428986,0.09540188093244661,decent - lower,very low - lower,low - upper
100m,34,2014,300,L8,0.36116470754049446,0.11246002105567605,-0.4254679701881606,0.08926090304858621,0.033742891943451696,0.09508786352736638,decent - lower,very low - lower,low - upper
100m,34,2015,100,L8,0.002551859836089383,0.001860232960979513,-0.003477460320588649,0.002830460552244294,-0.17288539608862838,0.008859549862295368,very low - lower,low - upper,very low - upper
100m,34,2015,200,L8,0.00235652384237327,0.00224164663354223,-0.0034368613263306056,0.0031629050755528194,-0.17287802851805145,0.013439914953675781,very low - lower,low - upper,very low - upper
100m,34,2015,300,L8,0.0032417143856585235,0.0037874308184126155,-0.0047124356111521715,0.004831988501141279,-0.1721518986649521,0.016708365347237072,very low - lower,low - upper,very low - upper
100m,34,2016,100,L8,0.35886188093405774,0.16424967187666137,-0.36329495541286233,0.13202446368640908,0.020659105946562655,0.1448060023616362,decent - lower,very low - upper,low - upper
